"980","1200","4218","3314","CCD - Co. name - WNS global service. Got to know through Fb"
"981","1200","4218","3314","CCD - Co. name - WNS global service. Got to know through Fb"
"982","1199","4209","3314","CCD - She doesn't have the measuring tape so don't know hips measurements. But she wears Sizze 30 in bottoms. She got to know through FB"
"983","1190","4181","338","CCD - She likes Stripes, checks and solids. Got to know through FB"
"984","1201","4233","3314","CCD - Wants only Tops. Got to know through FB"
"985","1209","3537","3314","Repeat Customer - Please take inputs from Kuntal"
"986","1202","4237","338","WCD - Her measurements - 34C-36-40. But wear waist is 30-32. Got to know through Fb"
"987","1206","4024","338","WCD - She is travelling on 21st. Hence, please pick brands accordingly. Got to know by Fb"
"988","1197","4201","3314","BCCD - Bust 35 Waist 32(that's the size of trouser she wear) Hips 38. Wants only tops. Ready to up her budget for tops upto 1200-1500. Got to know through Fb"
"989","1213","1691","338","Repeat Customer - She has liked winter catalogue.. No high necks and no sleevesless"
"990","1214","4323","338","CCD - Got to know through FB"
"991","1212","4320","3314","CCD - She wroks for IT firm as Sr. Protest Analyst.  It is not so formal work culture Got to know through FB"
"992","1211","4279","2660","CCD - Works for EY- CA firm. Got to know through FB"
"993","1210","3964","2660","WCD - Waist -33 and hips 37. Wants something cute, floral and frills tops. Got to know through Fb"
"994","1226","1836","4374","She is open to knee length dresses"
"995","1221","4340","4374","CCD - Dresses should be below knees. Got to know through her Friend Pooja"
"996","1222","4361","338","CCD - She wears padded bra. 32B is when padded. Got to know through FB"
"997","1196","1479","338","WCD - Her message - My measurements are as follows: 38 bust  32  underbust 38 waist and 41 hips  13.5 arms  22.5 thighs  All in inches.  Please send me trousers (not black and blue), formal tops and formal but fancy jacket or coat."
"998","1223","4365","3314","CCD - She is conscious about her thighs.  Got to know through FB"
"999","1219","2157","338","CCD - Got to know through FB"
"1000","1220","4354","338","WCD - She likes all the prints - informed the process. Got to know through FB"
"1001","1218","4333","2660","CCD - She doesn't wear dresses and skirts frequently. And NO Indian at all. Got to know through FB"
"1002","1216","4332","3314","WCD - She doesn't like to wear prints to work. Likes Well fitted clothes. Best material. Got to know through Arti/kuntal."
"1003","1229","3587","2660","Its a Redo - Arti's comments - Mentioned that she liked the effort on the first box, but would the like stylist to work on color - not sure what she means so have asked her give specific feedback. She's going to whatsapp more details towards the evening"
"1004","1227","3558","338","Box Redo - Please call her before styling. Her comments through whatsapp - I would like a bigger size in both the green tops I said. I don't like to wear scarfs. And you may send me new pieces"
"1005","1228","3481","338","Redo - Arti's comments - ould like 3 tops & dress/es for her balance amount; but I've convinced her to get 5"
"1006","1191","4185","3314","WCD - Bust - 34C- Waist 34 (Levis). Got to know through FB"
"1007","1192","900","1865",
"1008","1220","4354","4129","WCD - She likes all the prints - informed the process. Got to know through FB"
"1009","1236","625","1865",
"1010","1238","625","1865","Needs the box by Monday evening"
"1011","1231","4380","760","Blogger.. Wants Flowy and elegant stuff for Piano concert"
"1012","1230","373","338","Repeat Customer"
"1013","1225","3227","2660","WCD - Measured with a tape itself  tops are large waist is 38. Ready to up her budget for tops 1500/-. Got to know through FB"
"1014","1239","2854","761","Dresses mainly"
"1015","1241","356","338","Repeat Customer"
"1016","1215","3909","2660","WCD - 34C-34-38. Got to know through FB"
"1017","1240","4443","3314","CCD - Dont want loud jewellery. Got to know through FB"
"1018","1243","4356","3314","WCD - Got to know through FB"
"1019","1224","4182","2660","CCD - She looking for Tops, trousers, jackets and scarfs. Open to trying long skirts. Not the pencil skirts. Got to know through LinkedIn"
"1020","1244","1740","3314","CCD - Open to dresses. She wants 1 dress and rest can be tops/jackets and scarfs. No fashion jewellery. Got to know through Nidhi Sachdeva"
"1021","1250","4270","3314","Waist is 30"
"1022","1248","3832","338","Repeat Customer"
"1023","1249","4052","3314","CCD - She is ready to up her budget for tops and dresses to 1500/-. Got to know through FB"
"1024","1247","4480","2660","CCD - Got to know through FB"
"1025","1251","4495","760","Piano concert"
"1026","1252","1227","43",
"1027","1233","4385","3314","WCD - Got to know through Friend - Parnika"
"1028","1254","3833","338","Repeat Customer Wants the products from her box, Refer returns filed by her - She wants a black blazer - its a must."
"1029","1255","1534","760","Lost in transit products"
"1030","1257","3869","760","Lost in transit products"
"1031","1259","4211","338","WCD - Prefers 3/4th sleeve. Arms is a concern. Wants only business casuals. Got to know through FB"
"1032","1260","3984","3314","WCD - Wants to keep the same budget. Got to know through FB"
"1033","1261","4519","3314","WCD - Bust is 35 inch. prefer Breathable fabrics like cotton. okay if any other fabric gives her that comfort. Got to know through Fb"
"1034","1262","4310","338","WCD - Dont like Prints. Only Solids. Got to know through FB"
"1035","1264","3500","2660","Repeat Customer - She wants the navy blue skirt in 33 waist, 1 formal dress and bow tops.  No blacks"
"1036","1265","4538","338","CCD - She wants dresses/tops/blouses - Got to know Sister Roma Gada"
"1037","1275","2134","3314","CCD - Ready to up her budget for all to 1500/-. She is open for dresses and skirts. But NO kurta and Kurti"
"1038","1269","4555","4374","CCD - Hips - 37. Got to know through FB"
"1039","1277","2384","338","Repeat Customer"
"1040","1274","4572","4128","Test"
"1041","1272","3970","4374","CCD - Likes Calf dresses and skirts. No tight fitting. Likes Comfortable fit. Got to know through FB"
"1042","1276","4579","3314","WCD - No cap sleeves. Got to know through FB"
"1043","1271","4566","3314","WCD - Measurements - 36D-33.5-41.5. Conscious about hr hands. Got to know through  Arti and Kuntal at Sonderconnect"
"1044","1263","4533","3314","WCD - Hips - 41. M mostly but some brands I take L.don't like very tight or very loose cloths. Got to know through FB"
"1045","1281","1350","3314","blazer pending from last box. include a dress she can wear for semi formal evenings. something She can wear to work and then for a networking event after work. jewellery some stylish but small hoops if possible"
"1046","1266","3053","338","CCD - Works for Credit Swiss as Director"
"1047","1284","3853","338","Redo "
"1048","1270","3878","4374","CCD - Got to know through FB"
"1049","1282","4612","3314","Refer email - Got to know through FB"
"1050","1283","4504","338","CCD - Got to know through friend - Siddhi paralkar"
"1051","1285","4218","3314","Repeat Customer -  Specifically wants one dress, 2 tops, 1skirt and 1 pair of pants."
"1052","1279","4608","4374","CCD - Got to know through FB"
"1053","1217","259","3314","Praneet confirmed her order "
"1054","1290","509","3314","Repeat Customer"
"1055","1294","1005","338","Repeat Customer"
"1056","1289","4635","3314","CCD - Dont want typical salwar kameez. Wants very formal clothing"
"1057","1293","4159","338","CCD - Got to know through FB - West Bengal"
"1058","1295","358","338","CCD - She has her business - Education Training Centre. Tops-s/M and bottoms 28. She likes shift dresses wants 2. "
"1059","1297","298","3314","Repeat Customer"
"1060","1296","4201","3314","Repeat Customer - looking for some good work wear tops only."
"1061","1287","4620","4129","Message confirmation done - Got to know through Fb"
"1062","1288","314","760","CCD  she wears US 4p for everthing"
"1063","1301","640","761","Repeat Customer"
"1064","1306","296","761","Repeat Customer"
"1065","1309","4370","3314","CCD - She likes all prints except floral. Got to know through FB"
"1066","1308","777","3314","Repeat Customer - Refer email for additional comments"
"1067","1301","640","760","Repeat Customer - Can do with 1-2 dresses, 2 formal tops / shirts that can be worn with skirts/trousers under blazers/ otherwise, 1-2 neckpieces to dress up these outfits. A nice plain coloured shrug could also be a good addition."" "
"1068","1305","4347","338","CCD - Got to know through Arti"
"1069","1310","3629","3314","Repeat user"
"1071","1312","365","338","call confirmation done. wears M in tops & L in bottoms but varies based on brands. came to know through fb."
"1072","1311","500","338",
"1074","840","1227","43","asgasrhadrhsdt"
"1077","1314","1227","43","I want only dresses"
"1078","1189","577","4374",
"1079","1192","900","760",
"1080","1288","314","3314","High Level 4 and very concerned about appearances. Please send the brief to Kuntal before submitting."
"1081","1326","807","4374","No Indian wear please. Would prefer dress, professional blouses/tops and in light colour"
"1082","1331","2801","338","Repeat Customer"
"1083","1327","3587","4374","Repeat Customer "
"1084","1329","2528","338","Repeat Customer"
"1085","1328","2213","3314","Re"
"1086","1328","2213","3314","Repeat Customer"
"1087","1325","1766","338","Repeat Customer"
"1088","1324","4443","3314","Repeat Customer"
"1089","1323","4333","3314","Repeat Customer"
"1090","1330","3408","3314","Repeat Customer"
"1091","1322","3964","4374","Repeat Customer"
"1092","1318","4131","338","Repeat Customer"
"1093","1319","2331","338","Repeat Customer"
"1094","1304","703","3314","WCD - Wants office tops and dresses"
"1095","1307","345","4129","CCD - Got to know through FB"
"1096","1320","4663","3314","CCD - No blacks,whites and pinks. Wants something in yellow and some new colour. Got to know through FB"
"1097","1299","4634","4129","She is Arti's friend."
"1098","1300","642","4374","She is Arti's friend. Customer is available only after diwali i.e 23rd oct"
"1099","1321","4553","338","CCD - she likes 3/4th sleeves or full sleeves.."
"1100","1332","4727","760","CCD Got to know through Kuntal"
"1101","1333","2866","761","Repeat Customer - She wants light shrugs/jackets with right inner top combination and pants"
"1102","1353","3424","3314"," (Last time all the clothes which I received were of bigger size. Also i wanted blazers and shrugs. Could you please ensure we get that this time. Formal skirts, below the knee preferably pencil skirts. "
"1103","1352","1006","4374","Repeat Customer - Box cap of Rs.5k"
"1104","1351","2662","338",""" (Can you organise semi-formals or smart casuals for me? (I have moved on  now and am engaged in volunteering activities so don't need uptight, formal dressing ). am looking at full dresses with pockets.Short Tops /kurtu style but something modern.No sto"
"1105","1350","1221","3314","Repeat Customer - Will prefer more kurtis and formal tops"
"1106","1349","909","3314","Repeat Customer -  an you send me some nice white shirts With a good collarThree fourth sleeves or full sleeves preferably cotton And also some nice blouses or tops to wear over the weekends."
"1107","1355","1645","4374","Repeat Customer - Wants only top wear in the box"
"1108","1356","4270","3314","Repeat Customer - Only Street9 Pleated Sleeveless Tunic from last box was perfectly fitting her. She wants some more innovative stuff."
"1109","1360","2963","338","Repeat Customer - Sheis open to other light colors tops than only white. No kurtas"
"1110","1361","3333","3314","Repeat Customer - Would love to receive bottoms in this box and tops to go with it."
"1111","1359","4203","4129","CCD - More of Indian clothes than western. No accessories/scarf. No black and green in the box. She does more videos so wants bright colours in her box. Got to know through Baby chakra Naiyya's video"
"1112","1354","1850","338","Repeat Customer - No jewellery and scarfs. Wants to experiment with new styles of Pants, skirts and dresses this time."
"1113","1366","4579","3314","Repeat Customer"
"1114","1363","1657","4129","Repeat Customer - Informed box will be ready post diwali. Not ready to up her budget"
"1115","1362","4763","338","WCD - Size 12/14 top , 14/16bottom. No Male shirts. Non fussy and smart clothes. She wants box after 29th as she is out of country. Got to know through LinkedIn Arti"
"1116","1302","279","408","She is Arti's friend."
"1117","1303","434","3314","She is Kuntal's friend. "
"1118","1365","4760","4374","WCD - Message by her - i am only looking for formal one piece or skirt n blouse. I usually take a medium sized one but if the material is clingy or stretchable then i go for large because of my stomach. Got to know through Gloria"
"1119","1367","3732","4374","CCD - She is Avid online shopper. Likes Natural Material, Loves experimenting with colous and styles. No brown &Beige. No Skirts. No Transparent Clothes Top-UK12 n Bottom UK-10. Got to know through FB"
"1120","1302","279","4374","She is Arti's friend. Customer is available only after diwali i.e 23rd oct"
"1121","1334","4747","3314","CCD - bust circumference- 42, Waist - 36. Wears UK14 - Kuntal approved we can do her order"
"1122","1369","4776","3314","CCD - Her bust circumference - 40. She wears M-XL for tops, Latin Quarters-M-L. She wants only Dresses. She has event in Nov"
"1123","1372","4156","3314","Repeat Customer"
"1124","1375","4791","338","CCD - She is open to below knee length dresses. Skirts she prefers stretch ones. She is looking for a semi casual trousers in her box. (Plz speak to Kuntal b4 starting it)"
"1125","1373","4789","3314","WCD - No sleeveless as It will be cold in Delhi. "
"1126","1377","373","338","Repeat Customer - She had loved her last box. Prefers cotton and NO black"
"1127","1376","4808","338","WCD - Got to know through FB"
"1128","1370","577","4129","Repeat Customer - "
"1129","1378","1044","408","CCD - She is looking for only tops in her box"
"1130","1380","2054","3314","WCD - She doesn't like sleeves. Wears Only Skirts and dresses. Got to know through Leaflet( Dabba Service)"
"1131","1363","1657","1865",
"1132","1386","2055","3314","Repeat Customer"
"1133","1384","4780","4129","CCD - She only wears Indian. Got to know through FB"
"1134","1389","1005","338","Comts by Kuntal - The fit was off for most of her products. No change in size - she is still able to wear what she got from us previously. Loves dresses and would like to see what we could get her. Have gotten her to increase her budgets and made the chan"
"1135","1390","4370","3314","comts by Kuntal - We got her tastes correct, however this is all stuff that she has. Would like some thing ideally a bit different. Is looking for trousers, a formal shirt (full sleeves or half sleeves) and jacket"
"1136","1391","4764","3314","CCD - Got to know through session at work"
"1137","1387","4818","3314","CCD - She likes all these prints (floral,embroidery,Plains, solid colours, fluid) - Got to know through FB"
"1138","1392","4500","338","CCD - wear waist - 32 and hips 38. Wants Indo-western below knee length dresses with pockets. Got to know through FB"
"1139","1385","4843","338","CCD - Measurements - Bust-38, actual waist-38, wear waist-34 and hips 43. Got to know through FB"
"1140","1408","3240","3314","WCD - She likes 1inch bigger for waist and hips. Haven't tried dresses, but wants one-below knee length. Ready to up her budget for tops & Kurta to 1500/-. Got to know through FB"
"1141","1374","4790","3314","WCD - She likes only Solids. Wants only Tops and Pants(Similar to cigarette pants). Most of her colleagues are male so don't prefer skin show. Got to know through FB"
"1142","1426","673","338","Repeat Customer"
"1143","1424","4892","338","She and Jheel are attending the same conference on 30th Nov"
"1144","1430","4904","4129","CCD - She runs a education school and is a Teacher. She only wears Indian. Got to know through FB"
"1145","1427","4896","3314","CCD - Got to know through FB"
"1146","1431","4740","4374","CCD - Ready to up her budget for Tops to 1500/-. Got to know through FB,"
"1147","1421","1766","4129","Box Redo - Please refer her comments through Returns."
"1148","1433","625","761",
"1149","1435","1350","3314","Only request is to get her size correctly. "
"1150","1434","4918","4374","CCD - She got to know through Arti/Kuntal."
"1151","1440","4082","338","CCD - Got to know through FB"
"1152","1445","4958","3314","CCD - Got to know through FB"
"1153","1441","909","3314","Box redo.. "
"1154","1442","4117","4374","CCD - She is open to all products including Kurta/kurti. Ready to up her budget for tops and kurtas to 1500/- Got to know FB"
"1155","1448","1006","4374","Box Redo - She wants only western clothes in this box. No Sleevesless"
"1156","1446","4911","3314","WCD - skirts she prefer little above knees/till knees and not below knees. Got to know through LinkedIn Arti"
"1157","1444","4934","338","WCD - She is not ready to up her budget. Got to know through FB"
"1158","1425","4894","4990","WCD - AVoid skirts, dresses are fine. "
"1159","1443","2198","4374","WCD - She wants bottoms,western dress,top (shirt and blouse),jacket/cardigan,scarf/dupatta,fashion jewellery. Got to know through blogger friend."
"1160","1452","1645","1865","Repeat Customer. Wants Only Tops in her box below 1000/-"
"1161","1451","3587","4374","Repeat Customer - Wants Blue Skirt from Last to last box(Saiesta Navy Pleated Skirt) in Size L and Blazers (Not Black and Grey)."
"1162","1453","4994","3314","WCD - Got to know through FB"
"1163","1449","840","3314","Repeat Customer - No dresses. She is ok with Skirts below knees. Wants bottoms,top (shirt and blouse),jacket/cardigan"
"1164","1430","4904","4129","CCD - She is a teacher. Got t0 know through FB"
"1165","1454","4997","3314","CCD - She wants  bottoms,western dress,top (shirt and blouse),jacket/cardigan. Embroidery is fine if it is not too loud. Got to know through a friend (Rohit Krishna)"
"1166","1456","2468","338","Repeat Customer"
"1167","1458","5003","1865","CCD - Height is 5.1"". No Skirts/No Frills/ She is Arti's Friend"
"1168","1460","4940","3314","WCD - She likes these prints-  floral,hand block,geometric,checked. Got to know through FB"
"1169","1462","2054","3314","Wants a different look. Dress was lovely but tight on the bust. Doesnt like shirt with collars. Open to getting tops, skirts and shrug - an ensemble is also good. Have a lot of dresses."
"1170","1457","4995","4374","CCD - Only Western clothes. Got to know through LInkedIN"
"1171","1464","310","3314","Repeat Customer"
"1172","1455","2267","3314","CCD - Hips -36. Likes Comfortable fitted clothes. Ready to up her budget for tops and kurtas to 1500/-. Got to know through FB"
"1173","1464","310","3314","Repeat customer; has kept kaaryah (shirt & pants) & NIFE products (shiny polka pussy bow top & hot pink A line dress); looking for a casual mix this time, including kurtas & palazzos/straight pants."
"1174","1469","5040","338","CCD - She ready to up her budget for Tops and Kurtas to 1500/-. Got to know through Sampada's Husband"
"1175","1471","2471","3314","CCD - She usually wears tops/shirts and trousers. Does not want Fashion jewellery. Got to know through FB"
"1176","1475","1062","761","Repeat Customer"
"1177","1509","5103","43","Test"
"1178","1519","4925","3314","CCD - She has event on 16-17th Nov. Wears 32 Jeggings for Well fitting. Likes Blazer with thin material and good Fall. No thick pads on shoulder. Looking for an ensemble for the event with accessories. Got to know through Hetal's Husband"
"1179","1490","5071","338","CCD - Bra-36B. She likes Autumn Colors. Avid Online Shopper. Use Pinterest for more pics and styles. Wears M-L. Got to know througH FB"
"1180","1505","3726","338","CCD - No Accessories. Ready to up her budget for all to 1500/-. Got to know through FB"
"1181","1476","4800","3314","WCD - She looking for more dresses in her box. not averse to wearing straight cut dresses...but like the non straight cut ones. Got to know through FB"
"1182","1478","5061","338","WCD - Her waist is 32. She can carry a well fitted dress. Prefers sleeves this time due to Winter. Got to know through FB"
"1183","1506","4541","3314","WCD - Her waist is 30. She wears Dresses and skirts too. Got to know through FB"
"1184","1503","5080","338","CCD - Don't want too expensive stuff.  Products can be within the budget. Got to know through FB"
"1185","1510","5107","760","BC 32 | Shoulder 15.5"" Very particular about her clothes, doesn't like cheap fabric. Works from home so dresses casually but for meetings it's smart business casuals."
"1186","1521","622","338","Repeat Customer - Wants more tops. Measurements are same."
"1187","1463","2466","3314","CCD - Hips -42. She wears western dresses and western formals to work. She is Legal Team backend team. Got to know through Garima Mamgain"
"1188","1519","4925","4990","CCD - She has an event on 16-17th. Wants an ensemble. Wears jeggings -32 for proper fit. Likes well fitted trousers. Blazer should be thin material and not padded shoulders. Got to know through Hetal's Husband"
"1189","1460","4940","4990","Admin Comment : WCD - She likes these prints- floral,hand block,geometric,checked. Got to know through FB"
"1190","1460","4940","4990","Admin Comment : WCD - She likes these prints- floral,hand block,geometric,checked. Got to know through FB"
"1191","1485","5064","4374","WCD - void something that is too tight near the hip area. I would prefer A line and pleated flared skirts over pencil skirts.. Got to know through FB"
"1192","1528","5129","4990","Test Order"
"1193","1437","625","761",
"1194","1522","5112","43","CCD - Wears only skirts/dresses. Got to know through FB. She is travelling on 22/11 for 10 days hence box before that or after that"
"1195","1498","2598","338","Repeat USer - No High necks - Ready to up her budget for tops n kurtas to 1200"
"1196","1500","1868","338","Repeat Customer - odest evening wear   suitable for work parties or for hosting parties at home essentially for co-workers.   Preferably a-line western dresses below knee."
"1197","1489","740","338","Repeat Customer"
"1198","1534","1044","408","Repeat Customer - Please chat with Kuntal before you start the order"
"1199","1535","4843","338","Repeat Customer - Top budget within 1200-1500/- and dress not beyond 2000/-"
"1200","1495","808","760","Repeat Customer - The measurements are as follows Chest-34 , waist - 30 and hip -36, looking for a 1 nice black or blue silk long kurti and formal tops or jackets"
"1201","1483","4663","3314","Repeat Customer "
"1202","1532","491","761",
"1203","1531","761","761",
"1204","1525","5123","4129","WCD - She mostly wears Indian and is a doctor. Got to know through FB"
"1205","1536","4279","761","I need western wear... something which I can use in winter (outside India) as well as in Mumbai later. Outside India will be required within office so it can be tailored accordingly.  Also, it would be good to get trouser, top, a jacket (which I can use on multiple tops) and one piece.  Needless to say it should be reasonable but good quality, rich look and unique clothes"
"1206","1504","5024","760","Her measurements are accurate - The box should be ready by 16th Nov"
"1207","1508","4791","338","Box Redo"
"1208","1507","4205","338","CCD - Bust-39, weight 65-70kgs. She likes Fashion Jewellery. Got to know through FB"
"1209","1481","422","761","Repeat Customer - Dresses n trousers ok 1500, tops uptil 1000"
"1210","1491","1361","3314","Repeat User - WCD - Looking for Tops and dresses and good Contemporary Kurtas and not Traditional ones "
"1211","1493","602","4129","Repeat Customer - Only Kurta/Kurti. Ready to up her budget to 1500/-. But said to get some for 1000/- as well. Wants Winter Indian Jackets"
"1212","1524","5115","4374","WCD - prefer dresses to skirts. Cardigan would be ok. Got to know through Linked In"
"1213","1526","5122","4374","WCD - Ex-employee at StyleNOOK"
"1214","1488","5066","3314","CCD - Got to know through FB"
"1215","1502","2055","3314","Repeat Customer - BC - 40inchs"
"1216","1527","1423","3314","Repeat Customer - No western dress. like being layered and covered as much as possible. Ready to up her budget to 1500/-."
"1217","1547","4849","3314","WCD - Has post pregnancy body. Hence, little busty. I like wearing western formals to office, but my legs appear very slim and the bust stands out.need a style that can balance my figure"
"1218","1499","2210","3314","Repeat Customer"
"1219","1538","4074","4374","WCD - Bust is 41. Ok with cap sleeves not sleevesless. Got to know through FB"
"1220","1533","3035","4374","WCD - Looking for western dresses. Measurements - 32-28-37. Got to know through linkedin"
"1221","1533","3035","43","WCD - Looking for western dresses. Measurements - 32-28-37. Got to know through linkedin"
"1222","1539","1646","43","Repeat Customer - Wants skirts, tops and trousers in Size M. "
"1223","1542","1214","43","Repeat Customer - Wants Kurtas, dresses and tops. No Bottoms"
"1224","1537","5049","43","WCD - 35-29-39. Likes all prints. Don't like polka dots. Got to know through FB"
"1225","1539","1646","4374"," Repeat Customer - Wants skirts, tops and trousers in Size M."
"1226","1484","522","43","Repeat Customer - Long kurtas, not short ones,  Dresses - long and short - formal and informal. No sleeveless"
"1227","1523","4913","4374","CCD - Got to know through FB - Hips -42"
"1228","1533","3035","4374","WCD - Looking for western dresses. Measurements - 32-28-37. No Kurta/Kurti. Wants dresses pink and white : https://www.linkedin.com/pulse/stylenook-dress-purpose-arti-gupta/Got to know through linkedin"
"1229","1542","1214","4374","Repeat Customer - Wants Kurta,dresses and tops. No bottoms"
"1230","1529","4893","3314","CCD - Her BC - 36. Got to know through FB"
"1231","1544","3240","3314","Repeat Customer"
"1232","1554","4894","4990","Repeat Customer"
"1233","1539","1646","4374"," Repeat Customer - Wants skirts, tops and trousers in Size M."
"1234","1540","5153","3314","WCD - Got to know through FB"
"1235","1541","5158","3314","WCD - Would prefer skirts and dresses in her box. Go to know through INternet. Her bust is 40"
"1236","1546","5055","4374","CCD - Her BC - 40. Got to know through FB"
"1237","1548","4808","4129","Repeat Customer - Wants the VAAK top from the last box in one size bigger"
"1238","1553","5198","4374","CCD - No Cap sleeves. Don't know her hips but she wears Van Heusen -28-30 and AND-30. Got to know through FB/Instagram"
"1239","1551","761","5149","Repeat User"
"1240","1561","3746","760","CCD - No sleeveless no dresses to work. Ready to up her budget for Kurta - 1500/- and Scarf/dupatta - 1000/- got to know through FB"
"1241","1555","2077","3314","Cal cftrn done. Prefers Below waist tops(No short tops/shirts). Wears 34 in jeans. Hips and thighs are her concern. Wants a skirt in her first box. She is very specific for kurta (Should not be too loud, very less prints & not funky). Go to know through R"
"1242","1552","4792","5149","Got to know through FB"
"1243","1562","1387","4374","Repeat Customer - Looking for western formals"
"1244","1556","5206","4374","CCD - Got to know through FB"
"1245","1549","505","3314","Repeat Customer - Not Ready to up her budget"
"1246","1565","1664","3314","Repeat Customer - 1. am looking only for western formals and not Indian formals...  2. It should b comfortable fit and not body fit... I have a pear shaped body... So I would like the Colors and fit of the clothes accordingly"
"1247","1567","5228","3314","CCD - She is travelling after 10th Dec. Got to know through Arti's LinkedIn"
"1248","1568","310","3314","Repeat Customer - Open to Fashion Jewelry."
"1249","1563","5224","4374","WCD - Got to know through LinkedIn"
"1250","1557","1077","4374","Repeat Customer. WCD - She wants a dress in her box. Ready to up her budget for tops and dresses to 1500-1800/-. Don't want to get into splurging mode."
"1251","1559","502","3314","Repeat Customer - Measurements - Chest 33, waist 28.5, hip 38.5"
"1252","1545","4764","3314","Repeat Customer"
"1253","1560","5203","3314","CCD - Got to know through FB"
"1254","1569","1974","4129","Repeat Customer - Her hips is 40"
"1255","1564","5173","4129","WCD - Got to know through a Friend- Anjali Rawat"
"1256","1570","2427","4374","Repeat Customer"
"1257","1571","5187","4374","CCD - Don't get black trouser and black skirt as she recently bought it. Came through whatsapp"
"1258","1581","4717","43","Dresses, mostly western not extremely formal, no sleeveless but if i do then with a jacket. Likes cap sleeves "
"1259","1573","1730","3314","Repeat Customer - The size provided is for padded bra. Her size is 42 by scale on ready made garments, preferably XL, if tight have to go for XXL"
"1260","1574","3486","4374","Repeat Customer - I am traveling to USA(Orlando) on 8th for a business conference. The dress code is business casuals. Looking forward to 2 full sleeves tops, 2 dresses and one necklace/neckpiece that can go with all attires. Please make sure the dresses are at least knee length. Last time the blue dress l received was both short and tight. No olive green color please"
"1261","1575","1887","1865","Repeat Customer - looking for semi formal clothes for office and conferences that can transition to going out as well."
"1262","1583","4958","3314","Repeat Customer"
"1263","1587","1350","3314","Repeat Customer - Please send me some different stuff I have been getting plain tops for a while now..  I would like some variety. Also a casual top will be great"
"1264","1588","4211","4374","Repeat Customer - May be add some winter colors. And would try to get  bottom added as well. 30 for mid rise and 32 for low"
"1265","1585","2365","4374","Repeat Customer - No indian, no accessories. Needs tops and dresses."
"1266","1572","4617","408","WCD - Her BC -42.  She would like only western outfits please. Nothing too formal. "
"1267","1576","4939","4374","WCD - Don't know hips size, wear a 32 or 34 jeans. No animal .. polka dots if small ok , no for large ... ok for hand block , geometric checked or embroidery"
"1268","1579","4510","4129","Mix of Indian and western and no jewelry. Scarf/ dupatta are fine."
"1269","1578","4806","761","Shirts in pastel colours mandate 3/4th or full sleeves. 1000-1500 Range. Try to keep it on the lower side. Cream coloured skirt in casual wear within 1500. Dress in 3/4th sleeve/full sleeve within 1500. Starter pack. Allen solly size L. Will Lifestyle in size M. Has stomach & biggish arms. Seems like a bargain hunter, asked for offers. Shops from India & Uk for styles within 1000. Definitely do not mark up discounted items.  "
"1270","1580","4801","4374","Prefers dresses, semi-formal events in the evening. Something that works for both. Does not like Indianwear. Open to scarves/jewellery if it goes with the clothing sent"
"1271","1584","2330","408","Repeat Customer -  Wants pants, kurtas and tops. Kurtas is something diff nd unique"
"1272","1590","669","3314","Repeat Customer"
"1273","1593","3717","3314","Repeat Customer"
"1274","1589","5246","3314","CCD - Got to know through FB and Instagram"
"1275","1579","4510","43","Mix of Indian and western and no jewelry. Scarf/ dupatta are fine."
"1276","1569","1974","43","Repeat Customer - Her hips is 40. Ready to up her budget for tops and kurta to 1500/-"
"1277","1564","5173","3314","WCD - She got to know through Anjali Rawat"
"1278","1594","4740","4374","Repeat Customer"
"1279","1595","5040","4374","Repeat Customer -  She ready to up her budget for Tops and Kurtas to 1500/-."
"1280","1599","5024","760","Repeat Customer"
"1281","1597","1714","3314","CCD - Ready to up her budget to 1500/-. Got to know through Arti"
"1282","1582","5159","4374","WCD - Measurements - Bust 38 waist 35 hips 40. Only Western Clothes"
"1283","1459","5004","3314","Measurements - Bust-34.5. Waist-29, Hips-40 and Stomach 32. Got to know through Kuntal"
"1284","1604","4940","4990","Repeat Customer - Redo"
"1285","1605","5158","3314","Repeat Customer"
"1286","1608","3240","3314","Repeat Customer"
"1287","1610","2077","3314","Repeat Customer"
"1288","1610","2077","3314","Repeat Customer"
"1289","1609","1559","4374","Repeat Customer"
"1290","1602","5128","4374","WCD - Only western clothes. She wears mostly tomboyish shirt and trousers. Got to know through LinkedIn"
"1291","1601","5259","43","WCD - Measurements - Bust 35.5(32C or 34 B), waist 30, wearing waist 32, hip 39.prefer kurti, jeans, tops. Cap sleeve is  fine. But no sleeveless"
"1292","1615","1006","4374","Repeat Customer - Wants clothes as per body shape. Want to try a dress or a skirt."
"1293","1611","1893","3314","Repeat Customer - Please get the brief approved by Kuntal before submitting."
"1294","1612","5107","760","Repeat Customer"
"1295","1620","4800","3314","Repeat Customer"
"1296","1619","1423","3314","Repeat Customer"
"1297","1614","2453","4374","Repeat Customer - Wants 5 western Tops in her box. Ready to up her budget to 1500/-."
"1298","1607","5212","3314","WCD - No dresses No Skirts - Wants bottoms,top (shirt and blouse), Different kind of bottoms pallazo or pants or something. Got to know through FB"
"1299","1616","5305","5149","Please include one scarf and one jewellery piece from Arti & Kuntal catalog. "
"1300","1596","3799","43","Repeat Customer - She is looking for western formals. Ready to up her budget for tops to 1500/-."
"1301","1608","3240","4990","Repeat Customer"
"1302","1370","577","5149","Customer's comment: Kurtas please, preferably with bottoms. Last few boxes I haven't been able to keep kurtas."
