1782,4834,1170,,,ACCEPTED,poor quality,Want silky material.  Looking for white blazer ,2017-09-28 07:20:43,2017-09-28 07:20:43
1783,4835,1170,34_Pid226,34_Pid235_Sku1,ACCEPTED,similar to something I have,Have same colour ,2017-09-28 07:16:24,2017-09-28 07:16:24
1784,4866,1175,19_ACCEN-101246,19_ACCEN-101246XXL,ACCEPTED,too expensive,I saw same online at half price,2017-10-06 06:16:36,2017-10-06 06:16:36
1785,4867,1175,67_890646,67_890646_GP,RETURNED_TO_VENDOR,not my style,,2017-10-06 06:16:51,2017-10-06 06:16:51
1786,4868,1175,,,ACCEPTED,poor quality,,2017-10-06 06:17:06,2017-10-06 06:17:06
1787,4869,1175,,,ACCEPTED,too small,,2017-10-06 06:17:14,2017-10-06 06:17:14
1788,4870,1175,,,ACCEPTED,too small,tight on the hips,2017-10-06 06:17:24,2017-10-06 06:17:24
1789,4885,1165,47_ABOFA16AWWWTP1218401,47_ABOFA16AWWWTP12184010S,ACCEPTED,too expensive,,2017-09-28 06:44:41,2017-09-28 06:44:41
1790,4882,1165,67_1303171,67_1303171M,ACCEPTED,too small,,2017-09-28 06:47:50,2017-09-28 06:47:50
1791,4883,1165,56_TO-07,56_TO-07M,ACCEPTED,too small,I liked the top but it would have been one size bigger i would have kept it,2017-09-28 06:48:39,2017-09-28 06:48:39
1792,4806,1089,68_CDR_Pid,68_CDR_S,ACCEPTED,too expensive,,2017-10-09 06:51:37,2017-10-09 06:51:37
1793,4807,1089,45_ULSS17TP07-27-014,45_ULSS17TP07-27-014-02,ACCEPTED,not my style,,2017-10-09 06:53:57,2017-10-09 06:53:58
1794,4810,1089,28_SAI_SKT_16567_NY,28_SAI_SKT_16567_NY_S,ACCEPTED,similar to something I have,,2017-10-09 06:55:29,2017-10-09 06:55:29
1795,4858,1168,,,ACCEPTED,too big,,2017-09-28 07:43:06,2017-09-28 07:43:06
1796,4859,1168,15_1814806,15_1814806S,ACCEPTED,not my style,,2017-09-28 07:37:12,2017-09-28 07:37:12
1797,4860,1168,34_BIBAS17AWEWKU9300310,34_BIBAS17AWEWKU9300310_34,ACCEPTED,too big,,2017-09-28 07:42:27,2017-09-28 07:42:27
1798,4876,1182,15_1243519,15_1243519S,ACCEPTED,not my style,,2017-09-28 06:35:37,2017-09-28 06:35:37
1799,4877,1182,34_Pid192,34_Pid201_Sku1,ACCEPTED,too big,,2017-09-28 06:38:20,2017-09-28 06:38:20
1800,4878,1182,46_Shirts011_F_Valentina_Navy,46_TCC01831,ACCEPTED,not my style,,2017-09-28 06:39:58,2017-09-28 06:39:58
1801,4879,1182,29_MTBCS,29_MTBCS_30,RETURNED_TO_VENDOR,too big,,2017-09-28 06:40:54,2017-09-28 06:40:54
1802,4880,1182,34_81833,34_81833S,ACCEPTED,too big,,2017-09-28 06:42:10,2017-09-28 06:42:10
1803,4911,1194,"33_39973000
",33_BLE4173R4,ACCEPTED,not my style,,2017-09-28 06:57:59,2017-09-28 06:57:59
1804,4913,1194,,,ACCEPTED,too small,,2017-09-28 07:00:53,2017-09-28 07:00:53
1805,4914,1194,,,ACCEPTED,poor quality,,2017-09-28 07:01:01,2017-09-28 07:01:01
1806,4915,1194,34_1688045,34_1688045_XL,ACCEPTED,not my style,,2017-09-28 06:59:17,2017-09-28 06:59:17
1807,4901,1199,34_Pid140,34_Pid149_Sku1,ACCEPTED,too expensive,,2017-09-29 10:10:54,2017-09-29 10:10:54
1808,4902,1199,28_SAI_WTP_16526_OC,28_SAI_WTP_16526_OC_M,ACCEPTED,not my style,,2017-09-29 10:12:46,2017-09-29 10:12:46
1809,4904,1199,,,ACCEPTED,too small,,2017-09-29 10:16:33,2017-09-29 10:16:33
1810,4905,1199,34_SHW91-OWHI-AK-6,34_SHW91-OWHI-AK-6,ACCEPTED,too small,,2017-09-29 10:14:01,2017-09-29 10:14:01
1811,4921,1201,28_SAI_WTP_16533_GRN,28_SAI_WTP_16533_GRN_L,ACCEPTED,too expensive,,2017-09-29 09:55:35,2017-09-29 09:55:35
1812,4922,1201,33_39973020,33_BLE1146RG7,ACCEPTED,not my style,,2017-09-29 09:56:17,2017-09-29 09:56:17
1813,4923,1201,63_ABOFS17AWFSTP1095204,63_ABOFS17AWFSTP10952040L,ACCEPTED,similar to something I have,,2017-09-29 09:57:16,2017-09-29 09:57:16
1814,4924,1201,,,ACCEPTED,not my style,,2017-09-29 10:02:44,2017-09-29 10:02:44
1815,4925,1201,,,ACCEPTED,too expensive,,2017-09-29 09:57:48,2017-09-29 09:57:48
1816,4758,1097,28_SAI_KTP_16324_GRY,28_SAI_KTP_16324_GRY_S,RETURNED_TO_VENDOR,similar to something I have,,2017-10-09 07:16:43,2017-10-09 07:16:43
1817,4759,1097,70_DRW17-TEANVY,70_DRW17-TEANVY-6,RETURNED_TO_VENDOR,poor quality,,2017-10-09 07:19:24,2017-10-09 07:19:24
1818,4760,1097,34_Pid230,34_Pid239_Sku1,ACCEPTED,similar to something I have,,2017-10-09 07:17:08,2017-10-09 07:17:08
1819,4761,1097,35_VWB277,35_VWB277XS,ACCEPTED,too big,,2017-10-09 07:19:09,2017-10-09 07:19:09
1820,4851,1157,,,ACCEPTED,not my style,,2017-10-09 07:54:51,2017-10-09 07:54:51
1821,4852,1157,,,ACCEPTED,poor quality,very thin quality,2017-10-09 07:55:28,2017-10-09 07:55:28
1822,4853,1157,,,ACCEPTED,not my style,,2017-10-09 07:54:04,2017-10-09 07:54:04
1823,4854,1157,34_23-MST,34_23-MST-4,ACCEPTED,too expensive,,2017-10-09 07:57:53,2017-10-09 07:57:53
1824,4855,1157,34_1734652,34_1734652_XL,RETURNED_TO_VENDOR,similar to something I have,,2017-10-09 07:52:15,2017-10-09 07:52:15
1825,4916,1200,34_Pid140,34_Pid149_Sku1,ACCEPTED,not my style,I generally don't use scarves,2017-09-29 09:23:43,2017-09-29 09:23:43
1826,4918,1200,15_1523610,15_1523610S,RETURNED_TO_VENDOR,not my style,"I loved the shirt however, when I tried it, it didn't suit me as much as I thought it would. I totally loved the fitting though, would love my future shirts to be as perfect as this one was :)",2017-09-29 09:26:18,2017-09-29 09:26:18
1827,4906,1197,57_STO_01,57_STO_01_L,ACCEPTED,not my style,,2017-10-09 07:33:29,2017-10-09 07:33:29
1828,4907,1197,15_1101393,15_1101393L,RETURNED_TO_VENDOR,similar to something I have,,2017-10-09 07:33:49,2017-10-09 07:33:49
1829,4908,1197,59_B06WVDX24N,59_B06WVDX24NL,RETURNED_TO_VENDOR,not my style,,2017-10-09 07:34:08,2017-10-09 07:34:08
1830,4909,1197,76_LMN0010068,76_LMN0010068_M,RETURNED_TO_VENDOR,not my style,,2017-10-09 07:34:54,2017-10-09 07:34:54
1831,4910,1197,,,ACCEPTED,not my style,,2017-10-09 07:35:14,2017-10-09 07:35:14
1832,4941,1202,73_FTW40-RED,73_FTW40-RED-8,ACCEPTED,not my style,,2017-10-18 09:42:44,2017-10-18 09:42:44
1833,4943,1202,67_1570804,67_1570804L,ACCEPTED,similar to something I have,,2017-10-18 09:42:56,2017-10-18 09:42:56
1834,4944,1202,34_Pid215,34_Pid224_Sku1,ACCEPTED,not my style,,2017-10-18 09:43:10,2017-10-18 09:43:10
1835,4945,1202,36_6531 ,36_6531 L,ACCEPTED,not my style,,2017-10-18 09:43:17,2017-10-18 09:43:17
1836,4946,1190,47_ABOFA16AWWWTN1257501,47_ABOFA16AWWWTN12575010M,ACCEPTED,similar to something I have,,2017-10-04 12:37:16,2017-10-04 12:37:16
1837,4947,1190,59_1748393,59_1748393_L,RETURNED_TO_VENDOR,similar to something I have,,2017-10-04 12:37:33,2017-10-04 12:37:33
1838,4948,1190,76_BBTUN06,76_BBTUN06_S,ACCEPTED,too expensive,,2017-10-04 12:39:34,2017-10-04 12:39:34
1839,4949,1190,15_997846,15_997846M,RETURNED_TO_VENDOR,too expensive,,2017-10-04 12:40:26,2017-10-04 12:40:26
1840,4950,1190,34_ylw_prnt,34_ylw_prnt,ACCEPTED,too expensive,,2017-10-04 12:40:47,2017-10-04 12:40:47
1841,4971,1212,45_ULSS17TP07-04-169,45_ULSS17TP07-04-169-03,RETURNED_TO_VENDOR,too small,,2017-10-10 07:08:43,2017-10-10 07:08:43
1842,4972,1212,34_Pid143,34_Pid152_Sku1,ACCEPTED,too expensive,,2017-10-10 07:10:05,2017-10-10 07:10:05
1843,4973,1212,28_SAI_WTP_16507_MLT,28_SAI_WTP_16507_MLT_M,ACCEPTED,poor quality,,2017-10-10 07:11:40,2017-10-10 07:11:40
1844,4974,1212,68_OLV_Pid,68_OLV_M,RETURNED_TO_VENDOR,too big,deep neck,2017-10-10 07:13:39,2017-10-10 07:13:39
1845,4975,1212,,,ACCEPTED,too small,,2017-10-10 07:15:09,2017-10-10 07:15:09
1846,4951,1219,35_VWB252,35_VWB252M,ACCEPTED,not my style,,2017-10-09 07:40:59,2017-10-09 07:40:59
1847,4952,1219,61_ABOFA16AWEWKU1221606,61_ABOFA16AWEWKU1221606XL,RETURNED_TO_VENDOR,not my style,,2017-10-09 07:42:00,2017-10-09 07:42:00
1848,4953,1219,76_LMN0010068,76_LMN0010068_L,ACCEPTED,not my style,,2017-10-09 07:42:30,2017-10-09 07:42:30
1849,4954,1219,28_SAI_WTP_16028_TL,28_SAI_WTP_16028_TL_L,ACCEPTED,not my style,,2017-10-09 07:43:14,2017-10-09 07:43:14
1850,4955,1219,,,ACCEPTED,not my style,,2017-10-09 07:43:51,2017-10-09 07:43:51
1851,4931,1187,44_Pid6,44_8,ACCEPTED,too big,Sleeves too baggy on forearms,2017-10-04 12:29:40,2017-10-04 12:29:40
1852,4932,1187,15_1814806,15_1814806S,RETURNED_TO_VENDOR,too small,,2017-10-04 12:31:37,2017-10-04 12:31:37
1853,4933,1187,29_YRMUT,29_YRMUT_S,ACCEPTED,not my style,,2017-10-04 12:32:54,2017-10-04 12:32:54
1854,4934,1187,28_SAI_CLT_16445_BL,28_SAI_CLT_16445_BL_L,ACCEPTED,not my style,Not comfortable using any bottoms above ankles to work,2017-10-04 12:33:52,2017-10-04 12:33:52
1855,4935,1187,28_SAI_WTP_16543_TEL,28_SAI_WTP_16543_TEL_S,RETURNED_TO_VENDOR,not my style,My arms are bit bulky.. i usually dont prefer sleeveless,2017-10-04 12:35:00,2017-10-04 12:35:00
1856,5036,1229,28_SAI_WTP_16579_DKRS,28_SAI_WTP_16579_DKRS_S,ACCEPTED,too big,,2017-10-09 07:46:21,2017-10-09 07:46:21
1857,5037,1229,15_1814806,15_1814806S,RETURNED_TO_VENDOR,not my style,,2017-10-09 07:47:33,2017-10-09 07:47:33
1858,5038,1229,34_Pid118,34_Pid127_Sku1,ACCEPTED,not my style,,2017-10-09 07:47:51,2017-10-09 07:47:51
1859,5039,1229,27_SHR00000068,27_SHR00000068S,ACCEPTED,not my style,,2017-10-09 07:49:27,2017-10-09 07:49:27
1860,5040,1229,28_SAI_SKT_16567_NY,28_SAI_SKT_16567_NY_M,ACCEPTED,too small,,2017-10-09 07:49:43,2017-10-09 07:49:43
1861,5066,1191,62_ABOFA16AWFSJK1075904,62_ABOFA16AWFSJK10759040L,RETURNED_TO_VENDOR,not my style,I don have any Kurta to fit the shrug. May be I'll try it some time later,2017-10-10 06:43:51,2017-10-10 06:43:51
1862,5067,1191,34_PID5,34_SKU5,ACCEPTED,too expensive,,2017-10-10 06:44:33,2017-10-10 06:44:33
1863,5068,1191,,,ACCEPTED,too expensive,Pleated makes my tummy look bigger,2017-10-10 06:46:01,2017-10-10 06:46:01
1864,5069,1191,66_1705020,66_1705020L,RETURNED_TO_VENDOR,not my style,Did not look nice on me,2017-10-10 06:44:54,2017-10-10 06:44:54
1865,4936,1183,34_Pid125,34_Pid134_Sku1,ACCEPTED,poor quality,,2017-10-12 06:15:40,2017-10-12 06:15:40
1866,4937,1183,,,ACCEPTED,too expensive,,2017-10-12 06:18:16,2017-10-12 06:18:16
1867,4938,1183,,,ACCEPTED,poor quality,,2017-10-12 06:18:33,2017-10-12 06:18:33
1868,4939,1183,,,ACCEPTED,not my style,,2017-10-12 06:18:57,2017-10-12 06:18:57
1869,4940,1183,34_Pid175,34_Pid185_XXL,ACCEPTED,too expensive,,2017-10-12 06:17:06,2017-10-12 06:17:06
1870,4996,1196,59_B01CEGBV5K,59_B01CEGBV5KL,RETURNED_TO_VENDOR,not my style,,2017-10-10 07:20:29,2017-10-10 07:20:29
1871,4997,1196,27_SHR00000068,27_SHR00000068XL,ACCEPTED,not my style,,2017-10-10 07:21:16,2017-10-10 07:21:16
1872,4998,1196,,,ACCEPTED,not my style,,2017-10-10 07:25:57,2017-10-10 07:25:57
1873,4999,1196,,,ACCEPTED,not my style,,2017-10-10 07:23:21,2017-10-10 07:23:21
1874,5000,1196,36_ 6542 ,36_ 6542 L,ACCEPTED,not my style,,2017-10-10 07:22:54,2017-10-10 07:22:54
1875,5076,1240,69_SHW72-BLU,69_SHW72-BLU-6,ACCEPTED,not my style,Not looking good,2017-10-09 07:30:06,2017-10-09 07:30:06
1876,5078,1240,59_1799619,59_1799619L,RETURNED_TO_VENDOR,too big,Fit is not good,2017-10-09 07:24:16,2017-10-09 07:24:16
1877,5079,1240,56_TO-07,56_TO-07L,ACCEPTED,similar to something I have,I already have similar top from Vanheusen in same colour,2017-10-09 07:25:47,2017-10-09 07:25:47
1878,5080,1240,,,ACCEPTED,too big,Size is too big and fit is not proper,2017-10-09 07:27:44,2017-10-09 07:27:44
1879,5046,1243,33_BLN13RG151,33_BLN13RG151,ACCEPTED,similar to something I have,,2017-10-10 08:08:54,2017-10-10 08:08:54
1880,5047,1243,29_ROTLT,29_ROTLT_M,RETURNED_TO_VENDOR,too expensive,,2017-10-10 08:09:11,2017-10-10 08:09:11
1881,5048,1243,61_ABOFA16AWEWKU1221604,61_ABOFA16AWEWKU12216040M,RETURNED_TO_VENDOR,poor quality,,2017-10-10 08:09:45,2017-10-10 08:09:45
1882,5049,1243,28_SAI_WTP_16518_OC,28_SAI_WTP_16518_OC_S,ACCEPTED,poor quality,,2017-10-10 08:10:30,2017-10-10 08:10:30
1883,5050,1243,45_ULSS17TP07-04-169,45_ULSS17TP07-04-169-03,RETURNED_TO_VENDOR,poor quality,,2017-10-10 08:10:44,2017-10-10 08:10:44
1884,4886,1181,66_1681279,66_1681279M,RETURNED_TO_VENDOR,not my style,neck is too deep,2017-10-10 06:15:52,2017-10-10 06:15:52
1885,4887,1181,34_Pnk_wht_floral,34_Pnk_wht_floral,ACCEPTED,similar to something I have,,2017-10-10 06:16:15,2017-10-10 06:16:15
1886,4889,1181,63_ABOFS17AWWWTN1093302,63_ABOFS17AWWWTN10933020L,RETURNED_TO_VENDOR,not my style,,2017-10-10 06:17:16,2017-10-10 06:17:16
1887,4962,1214,29_TMSIRT,29_TMSIRT_M,ACCEPTED,similar to something I have,,2017-10-10 07:58:03,2017-10-10 07:58:03
1888,4964,1214,59_1799643,59_1799643M,ACCEPTED,not my style,,2017-11-03 07:38:37,2017-11-03 07:38:37
1889,4965,1214,67_1194277,67_1194277_GT,ACCEPTED,not my style,,2017-11-03 07:38:49,2017-11-03 07:38:49
1890,4981,1206,59_1738362,59_1738362XL,RETURNED_TO_VENDOR,not my style,,2017-10-13 05:58:41,2017-10-13 05:58:41
1891,4982,1206,68_TQS_Pid,68_TQS_L,RETURNED_TO_VENDOR,not my style,I'm looking more bulky in this.,2017-10-13 06:00:47,2017-10-13 06:00:47
1892,4984,1206,76_BBTUN06,76_BBTUN06_L,RETURNED_TO_VENDOR,not my style,,2017-10-13 06:04:41,2017-10-13 06:04:41
1893,4985,1206,,,ACCEPTED,too expensive,,2017-10-13 06:05:37,2017-10-13 06:05:37
1894,4979,1176,68_HZL_Pid,68_HZL_S,RETURNED_TO_VENDOR,too small,"Size ""S"" generally pulls at mu shoulder and sometimes my chest. This one is too tight at the chest and the sleeves go way up my wrists.",2017-10-13 10:39:14,2017-10-13 10:39:14
1895,5026,1209,19_ACCOM-101361,19_ACCOM-101361-L,RETURNED_TO_VENDOR,too big,,2017-10-10 05:48:50,2017-10-10 05:48:50
1896,5027,1209,,,ACCEPTED,too big,,2017-10-10 05:53:06,2017-10-10 05:53:06
1897,5028,1209,,,ACCEPTED,too big,,2017-10-10 05:53:18,2017-10-10 05:53:18
1898,5030,1209,26_STW16-CHL,26_STW16-CHL-8,RETURNED_TO_VENDOR,too big,,2017-10-10 05:50:24,2017-10-10 05:50:24
1899,5021,1220,34_Pid96,34_Pid103_Sku1,ACCEPTED,too expensive,,2017-10-10 07:42:15,2017-10-10 07:42:15
1900,5022,1220,34_1354852,34_Pid79_Sku1,ACCEPTED,too expensive,,2017-10-10 07:42:31,2017-10-10 07:42:31
1901,5023,1220,66_1735112,66_1735112XL,RETURNED_TO_VENDOR,too expensive,,2017-10-10 07:42:06,2017-10-10 07:42:06
1902,5024,1220,76_BBTUN06,76_BBTUN06_XL,RETURNED_TO_VENDOR,too expensive,,2017-10-10 07:42:56,2017-10-10 07:42:56
1903,5025,1220,,,ACCEPTED,too expensive,,2017-10-10 07:43:05,2017-10-10 07:43:05
1904,5006,1210,19_ACBIG-101400,19_ACBIG-101400-S,RETURNED_TO_VENDOR,not my style,Fitting is not good,2017-10-10 06:49:20,2017-10-10 06:49:20
1905,5008,1210,68_SPH_Pid,68_SPH_S,RETURNED_TO_VENDOR,too small,,2017-10-10 06:50:45,2017-10-10 06:50:45
1906,5009,1210,34_Pid225,34_Pid234_Sku1,ACCEPTED,not my style,,2017-10-10 06:53:56,2017-10-10 06:53:56
1907,5010,1210,53_1511073,53_1511073S,ACCEPTED,too small,Can i have this top in 2 sizes bigger,2017-10-10 06:55:53,2017-10-10 06:55:53
1908,5056,1250,59_1622942,59_1622942XL,RETURNED_TO_VENDOR,too big,,2017-10-10 05:40:48,2017-10-10 05:40:48
1909,5057,1250,56_TO-07,56_TO-07M,ACCEPTED,too small,,2017-10-10 05:42:32,2017-10-10 05:42:32
1910,5058,1250,28_SAI_WTP_16504_BLH,28_SAI_WTP_16504_BLH_M,ACCEPTED,too big,,2017-10-10 05:43:13,2017-10-10 05:43:13
1911,5059,1250,34_grey_prnt,34_grey_prnt,ACCEPTED,too expensive,,2017-10-10 05:43:37,2017-10-10 05:43:37
1912,5060,1250,27_TRS00000445,27_TOP00000035M,ACCEPTED,similar to something I have,All clothes send are normal ones that u get it in malls..I didn't find anything extraordinary or a wow factor was missing,2017-10-10 05:44:39,2017-10-10 05:44:39
1913,5001,1211,66_1777918,66_1777918S,RETURNED_TO_VENDOR,similar to something I have,,2017-10-10 07:28:30,2017-10-10 07:28:30
1914,5002,1211,59_B01MT1N8N3,59_B01MT1N8N3M,RETURNED_TO_VENDOR,not my style,,2017-10-10 07:28:51,2017-10-10 07:28:51
1915,5003,1211,34_Pid220,34_Pid229_Sku1,ACCEPTED,not my style,,2017-10-10 07:29:09,2017-10-10 07:29:09
1916,5005,1211,15_1747368,15_1747368S,RETURNED_TO_VENDOR,not my style,,2017-10-10 07:29:41,2017-10-10 07:29:41
1917,4811,1154,28_SAI_WTP_16579_DKRS,28_SAI_WTP_16579_DKRS_L,RETURNED_TO_VENDOR,similar to something I have,,2017-10-13 10:08:02,2017-10-13 10:08:02
1918,4812,1154,15_1766556,15_1766556M,ACCEPTED,not my style,,2017-10-13 10:09:45,2017-10-13 10:09:45
1919,4813,1154,33_SSPH,33_BLE11G85,ACCEPTED,too expensive,,2017-10-13 10:10:19,2017-10-13 10:10:19
1920,4814,1154,59_1748391,59_1748391_S,ACCEPTED,not my style,,2017-10-13 10:12:39,2017-10-13 10:12:39
1921,4815,1154,36_6508,36_6508M,ACCEPTED,not my style,,2017-10-13 10:15:01,2017-10-13 10:15:01
1922,4956,1218,59_1622942,59_1622942XXL,RETURNED_TO_VENDOR,similar to something I have,,2017-10-13 10:17:45,2017-10-13 10:17:45
1923,4957,1218,76_LMN0010068,76_LMN0010068_XL,RETURNED_TO_VENDOR,not my style,,2017-10-13 10:19:01,2017-10-13 10:19:01
1924,4958,1218,28_SAI_WTP_16526_OC,28_SAI_WTP_16526_OC_L,ACCEPTED,too small,,2017-10-13 10:19:21,2017-10-13 10:19:21
1925,4959,1218,35_VWB278,35_VWB408L,RETURNED_TO_VENDOR,not my style,,2017-10-13 10:21:28,2017-10-13 10:21:28
1926,4960,1218,34_PID15Gold,34_SKU15,ACCEPTED,too expensive,Price more than MRP mentioned on the piece,2017-10-13 10:23:28,2017-10-13 10:23:28
1927,5034,1228,28_SAI_WTP_16016_RD,28_SAI_WTP_16016_RD_M,ACCEPTED,not my style,,2017-10-13 06:17:10,2017-10-13 06:17:10
1928,5033,1228,76_LMN0010068,76_LMN0010068_L,RETURNED_TO_VENDOR,not my style,,2017-10-13 06:17:32,2017-10-13 06:17:32
1929,4966,1213,34_Pid217,34_Pid226_Sku1,ACCEPTED,not my style,,2017-10-10 06:31:48,2017-10-10 06:31:48
1930,4969,1213,34_pch_shrg,34_ro_shrg,ACCEPTED,similar to something I have,,2017-10-10 06:37:14,2017-10-10 06:37:14
1931,4967,1213,15_1747368,15_1747368M,ACCEPTED,not my style,,2017-10-10 06:37:42,2017-10-10 06:37:42
1932,4968,1213,29_TCRRT,29_TCRRT_M,RETURNED_TO_VENDOR,similar to something I have,,2017-10-10 06:38:53,2017-10-10 06:38:53
1933,5011,1227,35_VWB252,35_VWB252L,RETURNED_TO_VENDOR,too small,I had asked for a bigger size. its not fitting me.,2017-10-10 06:05:51,2017-10-10 06:05:51
1934,5012,1227,76_LMN0010068,76_LMN0010068_XL,RETURNED_TO_VENDOR,not my style,,2017-10-10 06:07:07,2017-10-10 06:07:07
1935,5013,1227,76_TDDRS03,76_TDDRS03_L,RETURNED_TO_VENDOR,not my style,,2017-10-10 06:08:10,2017-10-10 06:08:10
1936,5015,1227,,,ACCEPTED,similar to something I have,,2017-10-10 06:10:49,2017-10-10 06:10:49
1938,4987,1185,,,ACCEPTED,not my style,,2017-10-13 10:34:12,2017-10-13 10:34:12
1939,4986,1185,,,ACCEPTED,poor quality,,2017-10-13 10:34:05,2017-10-13 10:34:05
1940,5082,1249,33_39972312,33_BLN0644RG14,RETURNED_TO_VENDOR,similar to something I have,,2017-10-09 07:07:32,2017-10-09 07:07:32
1941,5083,1249,56_TO-07,56_TO-07S,ACCEPTED,similar to something I have,,2017-10-09 07:09:05,2017-10-09 07:09:05
1942,5071,1216,33_BLN13RG151,33_BLN13RG151,ACCEPTED,too expensive,,2017-10-10 07:53:49,2017-10-10 07:53:49
1943,5072,1216,70_DRW116-AUG,70_DRW116-AUG-4,RETURNED_TO_VENDOR,too big,it is not fitting me well on the waist,2017-10-10 07:54:35,2017-10-10 07:54:35
1944,5075,1216,,,ACCEPTED,not my style,did not like the color,2017-10-10 07:55:00,2017-10-10 07:55:00
1945,5061,1248,66_1680910,66_1680910L,ACCEPTED,similar to something I have,It looked like patients uniform of hospital!!! ,2017-10-10 08:02:04,2017-10-10 08:02:04
1946,5062,1248,15_1814806,15_1814806L,ACCEPTED,not my style,Already have green from last stylenook box collection,2017-10-10 08:02:31,2017-10-10 08:02:31
1947,5063,1248,67_1635429,67_1635429,ACCEPTED,not my style,Allergic to imitation/artificial jewellery,2017-10-10 08:02:55,2017-10-10 08:02:55
1948,5064,1248,76_BBTUN06,76_BBTUN06_L,RETURNED_TO_VENDOR,too big,And colour I really didn't like,2017-10-10 08:03:03,2017-10-10 08:03:03
1949,5065,1248,28_SAI_KTP_16350_BLH,28_SAI_KTP_16350_BLH_L,RETURNED_TO_VENDOR,poor quality,Fitting nt proper n colour too fade,2017-10-10 08:03:11,2017-10-10 08:03:11
1950,5086,1223,33_39972992,33_BLE0996R3,RETURNED_TO_VENDOR,not my style,,2017-10-10 06:22:17,2017-10-10 06:22:17
1951,5087,1223,58_SS16_AngularLinesTop_B_SalmonTussar,58_2670,ACCEPTED,too big,,2017-10-10 06:23:34,2017-10-10 06:23:34
1952,5088,1223,35_VWB285,35_VWB285XS,ACCEPTED,not my style,,2017-10-10 06:24:39,2017-10-10 06:24:39
1953,5089,1223,,,ACCEPTED,too small,,2017-10-10 06:26:41,2017-10-10 06:26:41
1954,5090,1223,,,ACCEPTED,too big,,2017-10-10 06:29:07,2017-10-10 06:29:07
1955,5117,1247,47_ABOFA16AWWWDR1218602,47_ABOFA16AWWWDR12186020L,RETURNED_TO_VENDOR,not my style,,2017-10-10 07:34:10,2017-10-10 07:34:10
1956,5119,1247,29_YRMUT,29_YRMUT_L,ACCEPTED,too expensive,I liked it but price range is too high,2017-10-10 07:34:57,2017-10-10 07:34:57
1957,5120,1247,28_SAI_WTP_16518_OC,28_SAI_WTP_16518_OC_L,ACCEPTED,similar to something I have,,2017-10-10 07:35:52,2017-10-10 07:35:52
1958,5121,1247,76_LMN0010031,76_LMN0010031_M,ACCEPTED,too expensive,Price not worth,2017-10-10 07:37:06,2017-10-10 07:37:06
1959,5125,1195,,,ACCEPTED,too small,,2017-10-18 09:51:24,2017-10-18 09:51:24
1960,5122,1195,59_B06VWS733W,59_B06VWS733WL,ACCEPTED,not my style,Don’t like the way it fits around the neck and tight on the shoulder,2017-10-18 09:50:11,2017-10-18 09:50:11
1961,5124,1195,,,ACCEPTED,too small,Loved the style but it splits open on the chest,2017-10-18 09:51:18,2017-10-18 09:51:18
1962,5161,1266,,,ACCEPTED,similar to something I have,,2017-10-13 10:37:11,2017-10-13 10:37:11
1963,5160,1266,,,ACCEPTED,not my style,,2017-10-13 10:38:19,2017-10-13 10:38:19
1964,5159,1266,45_ULSS17TP07-01-101,45_ULSS17TP07-01-101-03,ACCEPTED,too big,,2017-10-13 10:36:53,2017-10-13 10:36:53
1965,5091,1260,63_ABOFS17AWWWSG1069401,63_ABOFS17AWWWSG10694010S,ACCEPTED,not my style,not interested in having it now,2017-10-18 08:41:38,2017-10-18 08:41:38
1966,5093,1260,67_1635487,67_1635487,ACCEPTED,too expensive,,2017-10-18 08:40:57,2017-10-18 08:40:57
1967,5095,1260,81_ABOFA17AWFSTP1160201,81_ABOFA17AWFSTP11602010M,ACCEPTED,not my style,did not like the color,2017-10-18 08:42:40,2017-10-18 08:42:40
1968,5147,1261,28_SAI_KTP_16355_BLK,28_SAI_KTP_16355_BLK_M,ACCEPTED,not my style,,2017-10-18 08:20:02,2017-10-18 08:20:02
1969,5149,1261,45_ULSS17TP07-04-169,45_ULSS17TP07-04-169-02,ACCEPTED,not my style,,2017-10-18 08:21:08,2017-10-18 08:21:08
1970,5150,1261,,,ACCEPTED,too big,,2017-10-18 08:24:01,2017-10-18 08:24:01
1971,5151,1261,34_1570794_AK,34_1570794_AK_M,ACCEPTED,similar to something I have,,2017-10-18 08:21:23,2017-10-18 08:21:23
1972,5148,1261,35_VWB237,35_VWB384S,ACCEPTED,too expensive,,2017-10-18 08:22:21,2017-10-18 08:22:21
1973,5136,1259,"35_VWB407
",35_VWB345M,ACCEPTED,too small,,2017-10-13 10:30:24,2017-10-13 10:30:24
1974,5153,1275,29_WOTRT,29_WOTRT_S,ACCEPTED,similar to something I have,"I have the same colour, full sleeved blouse without the ruffles. ",2017-10-12 06:25:27,2017-10-12 06:25:27
1975,5156,1275,35_VWB252,35_VWB252XS,ACCEPTED,too small,"It's too tight! And so I checked the size, it's XS! ",2017-10-12 06:25:57,2017-10-12 06:25:57
1976,5131,1262,34_ylw_prnt,34_ylw_prnt,ACCEPTED,poor quality,,2017-10-13 09:32:53,2017-10-13 09:32:53
1977,5130,1262,81_ABOFA16AWWWDR1218502,81_ABOFA16AWWWDR1218502XL,RETURNED_TO_VENDOR,similar to something I have,,2017-10-13 09:34:34,2017-10-13 09:34:34
